layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,54,0,0.0000000000,0.0000000000,634
-1,55,0,0.0000000000,0.0000000000,634
-1,56,0,0.0000000000,0.0000000000,634
-1,57,0,0.0000000000,0.0000000000,634
-1,58,0,0.0000000000,2.4638374982,611
-1,58,1,2.4638374982,4.9276749964,3
-1,58,2,4.9276749964,7.3915124946,2
-1,58,3,7.3915124946,9.8553499928,5
-1,58,4,9.8553499928,12.3191874910,2
-1,58,5,12.3191874910,14.7830249892,6
-1,58,6,14.7830249892,17.2468624874,2
-1,58,7,17.2468624874,19.7106999856,1
-1,58,8,19.7106999856,22.1745374838,1
-1,58,11,27.1022124802,29.5660499784,1
-1,59,0,0.0000000000,0.0000000000,634
-1,60,0,0.0000000000,0.0000000000,634
-1,61,0,0.0000000000,0.0000000000,634
-1,62,0,0.0000000000,1.0986669680,612
-1,62,1,1.0986669680,2.1973339360,2
-1,62,2,2.1973339360,3.2960009040,6
-1,62,3,3.2960009040,4.3946678720,4
-1,62,4,4.3946678720,5.4933348400,4
-1,62,5,5.4933348400,6.5920018080,2
-1,62,8,8.7893357440,9.8880027120,1
-1,62,9,9.8880027120,10.9866696800,1
-1,62,11,12.0853366480,13.1840036160,2
-1,63,0,0.0000000000,0.0000000000,634
-1,64,0,0.0000000000,0.0000000000,634
-1,65,0,0.0000000000,0.0000000000,634
-1,66,0,0.0000000000,0.0000000000,634
-1,67,0,0.0000000000,0.0000000000,634
-1,68,0,0.0000000000,0.0000000000,634
-1,69,0,0.0000000000,0.0000000000,634
-1,70,0,0.0000000000,0.0000000000,634
-1,71,0,0.0000000000,0.0000000000,634
-1,72,0,0.0000000000,0.0000000000,634
-1,73,0,0.0000000000,3.2061556018,608
-1,73,1,3.2061556018,6.4123112036,2
-1,73,2,6.4123112036,9.6184668054,5
-1,73,3,9.6184668054,12.8246224072,3
-1,73,4,12.8246224072,16.0307780090,5
-1,73,5,16.0307780090,19.2369336108,3
-1,73,6,19.2369336108,22.4430892126,5
-1,73,7,22.4430892126,25.6492448144,2
-1,73,8,25.6492448144,28.8554004162,1
-1,74,0,0.0000000000,0.0000000000,634
-1,75,0,0.0000000000,0.0000000000,634
-1,76,0,0.0000000000,0.0000000000,634
-1,77,0,0.0000000000,0.2994395731,631
-1,77,1,0.2994395731,0.5988791462,1
-1,77,3,0.8983187193,1.1977582924,1
-1,77,25,7.4859893275,7.7854289006,1
-1,78,0,0.0000000000,1.6855976082,617
-1,78,1,1.6855976082,3.3711952164,4
-1,78,2,3.3711952164,5.0567928246,1
-1,78,3,5.0567928246,6.7423904328,2
-1,78,4,6.7423904328,8.4279880410,3
-1,78,5,8.4279880410,10.1135856492,2
-1,78,7,11.7991832574,13.4847808656,1
-1,78,8,13.4847808656,15.1703784738,3
-1,78,13,21.9127689066,23.5983665148,1
-1,79,0,0.0000000000,0.0000000000,634
-1,80,0,0.0000000000,5.7103292635,608
-1,80,2,11.4206585270,17.1309877905,1
-1,80,3,17.1309877905,22.8413170540,5
-1,80,4,22.8413170540,28.5516463175,9
-1,80,5,28.5516463175,34.2619755810,8
-1,80,6,34.2619755810,39.9723048445,1
-1,80,7,39.9723048445,45.6826341080,1
-1,80,8,45.6826341080,51.3929633715,1
-1,81,0,0.0000000000,0.0000000000,634
-1,82,0,0.0000000000,1.7098241978,573
-1,82,1,1.7098241978,3.4196483956,29
-1,82,2,3.4196483956,5.1294725934,10
-1,82,3,5.1294725934,6.8392967912,6
-1,82,4,6.8392967912,8.5491209890,8
-1,82,5,8.5491209890,10.2589451868,3
-1,82,6,10.2589451868,11.9687693846,4
-1,82,8,13.6785935824,15.3884177802,1
-1,83,0,0.0000000000,0.0000000000,634
-1,84,0,0.0000000000,19.2421950076,575
-1,84,1,19.2421950076,38.4843900152,29
-1,84,2,38.4843900152,57.7265850228,4
-1,84,3,57.7265850228,76.9687800304,14
-1,84,4,76.9687800304,96.2109750380,2
-1,84,5,96.2109750380,115.4531700456,2
-1,84,6,115.4531700456,134.6953650532,8
-1,85,0,0.0000000000,0.0000000000,634
-1,86,0,0.0000000000,5.9623241551,109
-1,86,1,5.9623241551,11.9246483102,112
-1,86,2,11.9246483102,17.8869724653,343
-1,86,3,17.8869724653,23.8492966204,68
-1,86,4,23.8492966204,29.8116207755,2
-1,87,0,0.0000000000,0.0000000000,634
-1,88,0,0.0000000000,0.0000000000,634
-1,89,0,0.0000000000,0.0000000000,634
-1,90,0,0.0000000000,0.0317766326,633
-1,90,25,0.7944158150,0.8261924476,1
-1,91,0,0.0000000000,0.0000000000,634
-1,92,0,0.0000000000,0.2163062969,632
-1,92,11,2.3793692659,2.5956755628,1
-1,92,22,4.7587385318,4.9750448287,1
-1,93,0,0.0000000000,0.0000000000,634
-1,94,0,0.0000000000,0.1761012708,633
-1,94,25,4.4025317700,4.5786330408,1
-1,95,0,0.0000000000,0.0000000000,634
-1,96,0,0.0000000000,0.0134707828,633
-1,96,25,0.3367695700,0.3502403528,1
-1,97,0,0.0000000000,0.0000000000,634
-1,98,0,0.0000000000,0.0000000000,634
-1,99,0,0.0000000000,0.0000000000,634
