layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,34,0,0.0000000000,5.1052365045,9742
-1,34,1,5.1052365045,10.2104730090,352
-1,34,2,10.2104730090,15.3157095135,323
-1,34,3,15.3157095135,20.4209460180,224
-1,34,4,20.4209460180,25.5261825225,142
-1,34,5,25.5261825225,30.6314190270,64
-1,34,6,30.6314190270,35.7366555315,23
-1,34,7,35.7366555315,40.8418920360,3
-1,34,8,40.8418920360,45.9471285405,5
-1,34,9,45.9471285405,51.0523650450,2
-1,34,10,51.0523650450,56.1576015495,1
-1,35,0,0.0000000000,2.8333207205,10032
-1,35,1,2.8333207205,5.6666414410,114
-1,35,2,5.6666414410,8.4999621615,147
-1,35,3,8.4999621615,11.3332828820,310
-1,35,4,11.3332828820,14.1666036025,199
-1,35,5,14.1666036025,16.9999243230,64
-1,35,6,16.9999243230,19.8332450435,12
-1,35,7,19.8332450435,22.6665657640,2
-1,35,15,42.4998108075,45.3331315280,1
-1,36,0,0.0000000000,0.0000000000,10881
-1,37,0,0.0000000000,0.0000000000,10881
-1,38,0,0.0000000000,0.5061537902,10842
-1,38,1,0.5061537902,1.0123075804,3
-1,38,2,1.0123075804,1.5184613706,5
-1,38,3,1.5184613706,2.0246151608,2
-1,38,4,2.0246151608,2.5307689510,3
-1,38,5,2.5307689510,3.0369227412,3
-1,38,6,3.0369227412,3.5430765314,3
-1,38,7,3.5430765314,4.0492303216,1
-1,38,10,5.0615379020,5.5676916922,1
-1,38,12,6.0738454824,6.5799992726,3
-1,38,14,7.0861530628,7.5923068530,1
-1,38,15,7.5923068530,8.0984606432,1
-1,38,16,8.0984606432,8.6046144334,1
-1,38,19,9.6169220138,10.1230758040,1
-1,38,21,10.6292295942,11.1353833844,1
-1,38,24,12.1476909648,12.6538447550,2
-1,38,25,12.6538447550,13.1599985452,1
-1,38,26,13.1599985452,13.6661523354,1
-1,38,27,13.6661523354,14.1723061256,1
-1,38,30,15.1846137060,15.6907674962,2
-1,38,31,15.6907674962,16.1969212864,1
-1,38,32,16.1969212864,16.7030750766,1
-1,38,33,16.7030750766,17.2092288668,1
-1,39,0,0.0000000000,0.0000000000,10881
-1,40,0,0.0000000000,0.0000000000,10881
-1,41,0,0.0000000000,0.0000000000,10881
-1,42,0,0.0000000000,0.0000000000,10881
-1,43,0,0.0000000000,0.0000000000,10881
-1,44,0,0.0000000000,0.0000000000,10881
-1,45,0,0.0000000000,0.0000000000,10881
-1,46,0,0.0000000000,0.0000000000,10881
-1,47,0,0.0000000000,0.0000000000,10881
-1,48,0,0.0000000000,0.0000000000,10881
-1,49,0,0.0000000000,0.0000000000,10881
-1,50,0,0.0000000000,0.0000000000,10881
-1,51,0,0.0000000000,0.0000000000,10881
-1,52,0,0.0000000000,0.0000000000,10881
-1,53,0,0.0000000000,0.0000000000,10881
-1,54,0,0.0000000000,0.0000000000,10881
-1,55,0,0.0000000000,0.0000000000,10881
-1,56,0,0.0000000000,0.0000000000,10881
-1,57,0,0.0000000000,0.0000000000,10881
-1,58,0,0.0000000000,0.0000000000,10881
-1,59,0,0.0000000000,0.0000000000,10881
-1,60,0,0.0000000000,0.0000000000,10881
-1,61,0,0.0000000000,0.0000000000,10881
-1,62,0,0.0000000000,0.0000000000,10881
-1,63,0,0.0000000000,0.0000000000,10881
-1,64,0,0.0000000000,0.0000000000,10881
-1,65,0,0.0000000000,0.0000000000,10881
-1,66,0,0.0000000000,0.0000000000,10881
-1,67,0,0.0000000000,0.0000000000,10881
-1,68,0,0.0000000000,0.0000000000,10881
-1,69,0,0.0000000000,0.0000000000,10881
-1,70,0,0.0000000000,0.0000000000,10881
-1,71,0,0.0000000000,0.0000000000,10881
-1,72,0,0.0000000000,0.0000000000,10881
-1,73,0,0.0000000000,1.5567025754,10714
-1,73,1,1.5567025754,3.1134051508,32
-1,73,2,3.1134051508,4.6701077262,29
-1,73,3,4.6701077262,6.2268103016,24
-1,73,4,6.2268103016,7.7835128770,11
-1,73,5,7.7835128770,9.3402154524,12
-1,73,6,9.3402154524,10.8969180278,6
-1,73,7,10.8969180278,12.4536206032,7
-1,73,8,12.4536206032,14.0103231786,7
-1,73,9,14.0103231786,15.5670257540,9
-1,73,10,15.5670257540,17.1237283294,7
-1,73,11,17.1237283294,18.6804309048,3
-1,73,12,18.6804309048,20.2371334802,3
-1,73,13,20.2371334802,21.7938360556,2
-1,73,14,21.7938360556,23.3505386310,3
-1,73,16,24.9072412064,26.4639437818,7
-1,73,18,28.0206463572,29.5773489326,2
-1,73,22,34.2474566588,35.8041592342,1
-1,73,29,45.1443746866,46.7010772620,1
-1,73,34,52.9278875636,54.4845901390,1
-1,74,0,0.0000000000,0.0000000000,10881
-1,75,0,0.0000000000,0.0000000000,10881
-1,76,0,0.0000000000,0.0000000000,10881
-1,77,0,0.0000000000,19.4083329862,7164
-1,77,1,19.4083329862,38.8166659724,1884
-1,77,2,38.8166659724,58.2249989586,1326
-1,77,3,58.2249989586,77.6333319448,506
-1,77,4,77.6333319448,97.0416649310,1
-1,78,0,0.0000000000,0.0000000000,10881
-1,79,0,0.0000000000,1.2515471080,10767
-1,79,1,1.2515471080,2.5030942160,9
-1,79,2,2.5030942160,3.7546413240,12
-1,79,3,3.7546413240,5.0061884320,15
-1,79,4,5.0061884320,6.2577355400,7
-1,79,5,6.2577355400,7.5092826480,11
-1,79,6,7.5092826480,8.7608297560,12
-1,79,7,8.7608297560,10.0123768640,6
-1,79,8,10.0123768640,11.2639239720,7
-1,79,9,11.2639239720,12.5154710800,10
-1,79,10,12.5154710800,13.7670181880,6
-1,79,12,15.0185652960,16.2701124040,4
-1,79,13,16.2701124040,17.5216595120,4
-1,79,14,17.5216595120,18.7732066200,1
-1,79,15,18.7732066200,20.0247537280,3
-1,79,17,21.2763008360,22.5278479440,1
-1,79,20,25.0309421600,26.2824892680,1
-1,79,24,30.0371305920,31.2886777000,2
-1,79,26,32.5402248080,33.7917719160,2
-1,79,41,51.3134314280,52.5649785360,1
-1,80,0,0.0000000000,0.0000000000,10881
-1,81,0,0.0000000000,0.0000000000,10881
-1,82,0,0.0000000000,0.0014593810,10879
-1,82,30,0.0437814300,0.0452408110,1
-1,82,99,0.1444787190,0.1459381000,1
-1,83,0,0.0000000000,0.0000000000,10881
-1,84,0,0.0000000000,5.8334846017,9118
-1,84,1,5.8334846017,11.6669692034,664
-1,84,2,11.6669692034,17.5004538051,676
-1,84,3,17.5004538051,23.3339384068,289
-1,84,4,23.3339384068,29.1674230085,76
-1,84,5,29.1674230085,35.0009076102,38
-1,84,6,35.0009076102,40.8343922119,13
-1,84,7,40.8343922119,46.6678768136,6
-1,84,8,46.6678768136,52.5013614153,1
-1,85,0,0.0000000000,0.0000000000,10881
-1,86,0,0.0000000000,2.6908428193,9175
-1,86,1,2.6908428193,5.3816856386,809
-1,86,2,5.3816856386,8.0725284579,468
-1,86,3,8.0725284579,10.7633712772,240
-1,86,4,10.7633712772,13.4542140965,114
-1,86,5,13.4542140965,16.1450569158,51
-1,86,6,16.1450569158,18.8358997351,12
-1,86,7,18.8358997351,21.5267425544,10
-1,86,8,21.5267425544,24.2175853737,1
-1,86,10,26.9084281930,29.5992710123,1
-1,87,0,0.0000000000,0.0000000000,10881
-1,88,0,0.0000000000,2.8483594691,10498
-1,88,1,2.8483594691,5.6967189382,62
-1,88,2,5.6967189382,8.5450784073,62
-1,88,3,8.5450784073,11.3934378764,70
-1,88,4,11.3934378764,14.2417973455,64
-1,88,5,14.2417973455,17.0901568146,46
-1,88,6,17.0901568146,19.9385162837,23
-1,88,7,19.9385162837,22.7868757528,16
-1,88,8,22.7868757528,25.6352352219,10
-1,88,9,25.6352352219,28.4835946910,9
-1,88,10,28.4835946910,31.3319541601,7
-1,88,11,31.3319541601,34.1803136292,3
-1,88,12,34.1803136292,37.0286730983,4
-1,88,13,37.0286730983,39.8770325674,1
-1,88,14,39.8770325674,42.7253920365,1
-1,88,15,42.7253920365,45.5737515056,3
-1,88,18,51.2704704438,54.1188299129,1
-1,88,20,56.9671893820,59.8155488511,1
-1,89,0,0.0000000000,0.0000000000,10881
-1,90,0,0.0000000000,0.0000000000,10881
-1,91,0,0.0000000000,0.0000000000,10881
-1,92,0,0.0000000000,0.0000000000,10881
-1,93,0,0.0000000000,0.0000000000,10881
-1,94,0,0.0000000000,0.0000000000,10881
-1,95,0,0.0000000000,0.0000000000,10881
-1,96,0,0.0000000000,0.0000000000,10881
-1,97,0,0.0000000000,0.0000000000,10881
-1,98,0,0.0000000000,0.0000000000,10881
-1,99,0,0.0000000000,0.0000000000,10881
