layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,32,8,19.1919851464,21.5909832897,1
-1,33,0,0.0000000000,0.0000000000,926
-1,34,0,0.0000000000,0.6223567656,906
-1,34,1,0.6223567656,1.2447135312,6
-1,34,2,1.2447135312,1.8670702968,1
-1,34,3,1.8670702968,2.4894270624,3
-1,34,5,3.1117838280,3.7341405936,2
-1,34,6,3.7341405936,4.3564973592,2
-1,34,7,4.3564973592,4.9788541248,2
-1,34,10,6.2235676560,6.8459244216,1
-1,34,11,6.8459244216,7.4682811872,1
-1,34,12,7.4682811872,8.0906379528,1
-1,34,14,8.7129947184,9.3353514840,1
-1,35,0,0.0000000000,0.0000000000,926
-1,36,0,0.0000000000,0.0000000000,926
-1,37,0,0.0000000000,22.6517679230,856
-1,37,1,22.6517679230,45.3035358460,39
-1,37,2,45.3035358460,67.9553037690,5
-1,37,4,90.6070716920,113.2588396150,9
-1,37,5,113.2588396150,135.9106075380,7
-1,37,6,135.9106075380,158.5623754610,8
-1,37,7,158.5623754610,181.2141433840,2
-1,38,0,0.0000000000,0.0000000000,926
-1,39,0,0.0000000000,0.0000000000,926
-1,40,0,0.0000000000,0.0000000000,926
-1,41,0,0.0000000000,0.0000000000,926
-1,42,0,0.0000000000,0.0000000000,926
-1,43,0,0.0000000000,0.0000000000,926
-1,44,0,0.0000000000,0.0000000000,926
-1,45,0,0.0000000000,0.0000000000,926
-1,46,0,0.0000000000,0.0000000000,926
-1,47,0,0.0000000000,0.0000000000,926
-1,48,0,0.0000000000,0.0000000000,926
-1,49,0,0.0000000000,0.0000000000,926
