layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,27,3,0.4835897592,0.6447863456,1
-1,27,5,0.8059829320,0.9671795184,2
-1,27,7,1.1283761048,1.2895726912,1
-1,27,8,1.2895726912,1.4507692776,1
-1,27,9,1.4507692776,1.6119658640,2
-1,27,11,1.7731624504,1.9343590368,1
-1,27,13,2.0955556232,2.2567522096,1
-1,27,14,2.2567522096,2.4179487960,1
-1,27,23,3.7075214872,3.8687180736,1
-1,27,27,4.3523078328,4.5135044192,2
-1,27,32,5.1582907648,5.3194873512,2
-1,27,48,7.7374361472,7.8986327336,1
-1,27,52,8.3822224928,8.5434190792,1
-1,27,76,12.2509405664,12.4121371528,1
-1,28,0,0.0000000000,1.6596823085,14376
-1,28,1,1.6596823085,3.3193646170,602
-1,28,2,3.3193646170,4.9790469255,443
-1,28,3,4.9790469255,6.6387292340,253
-1,28,4,6.6387292340,8.2984115425,166
-1,28,5,8.2984115425,9.9580938510,99
-1,28,6,9.9580938510,11.6177761595,50
-1,28,7,11.6177761595,13.2774584680,24
-1,28,8,13.2774584680,14.9371407765,7
-1,28,9,14.9371407765,16.5968230850,1
-1,29,0,0.0000000000,0.0000000000,16021
-1,30,0,0.0000000000,0.0000000000,16021
-1,31,0,0.0000000000,0.0000000000,16021
-1,32,0,0.0000000000,0.0000000000,16021
-1,33,0,0.0000000000,0.0000000000,16021
-1,34,0,0.0000000000,0.0000000000,16021
-1,35,0,0.0000000000,0.0000000000,16021
-1,36,0,0.0000000000,0.0000000000,16021
-1,37,0,0.0000000000,3.9804461102,14274
-1,37,1,3.9804461102,7.9608922204,339
-1,37,2,7.9608922204,11.9413383306,560
-1,37,3,11.9413383306,15.9217844408,534
-1,37,4,15.9217844408,19.9022305510,256
-1,37,5,19.9022305510,23.8826766612,49
-1,37,6,23.8826766612,27.8631227714,9
-1,38,0,0.0000000000,0.0000000000,16021
-1,39,0,0.0000000000,0.0000000000,16021
-1,40,0,0.0000000000,8.3168326776,8953
-1,40,1,8.3168326776,16.6336653552,4198
-1,40,2,16.6336653552,24.9504980328,2655
-1,40,3,24.9504980328,33.2673307104,206
-1,40,4,33.2673307104,41.5841633880,6
-1,40,6,49.9009960656,58.2178287432,1
-1,40,7,58.2178287432,66.5346614208,1
-1,40,10,83.1683267760,91.4851594536,1
-1,41,0,0.0000000000,0.0000000000,16021
-1,42,0,0.0000000000,0.0000000000,16021
-1,43,0,0.0000000000,0.0000000000,16021
-1,44,0,0.0000000000,0.1183224382,16005
-1,44,2,0.2366448764,0.3549673146,1
-1,44,4,0.4732897528,0.5916121910,1
-1,44,5,0.5916121910,0.7099346292,2
-1,44,6,0.7099346292,0.8282570674,2
-1,44,7,0.8282570674,0.9465795056,1
-1,44,8,0.9465795056,1.0649019438,1
-1,44,10,1.1832243820,1.3015468202,1
-1,44,15,1.7748365730,1.8931590112,3
-1,44,36,4.2596077752,4.3779302134,1
-1,44,52,6.1527667864,6.2710892246,1
-1,44,60,7.0993462920,7.2176687302,1
-1,44,84,9.9390848088,10.0574072470,1
-1,45,0,0.0000000000,0.0000000000,16021
-1,46,0,0.0000000000,0.0000000000,16021
-1,47,0,0.0000000000,0.0000000000,16021
-1,48,0,0.0000000000,0.0000000000,16021
-1,49,0,0.0000000000,3.8732360293,13601
-1,49,1,3.8732360293,7.7464720586,850
-1,49,2,7.7464720586,11.6197080879,789
-1,49,3,11.6197080879,15.4929441172,594
-1,49,4,15.4929441172,19.3661801465,135
-1,49,5,19.3661801465,23.2394161758,29
-1,49,6,23.2394161758,27.1126522051,14
-1,49,7,27.1126522051,30.9858882344,7
-1,49,8,30.9858882344,34.8591242637,1
-1,49,9,34.8591242637,38.7323602930,1
-1,50,0,0.0000000000,0.0000000000,16021
-1,51,0,0.0000000000,0.0000000000,16021
-1,52,0,0.0000000000,0.0000000000,16021
-1,53,0,0.0000000000,0.3743565156,15994
-1,53,1,0.3743565156,0.7487130312,2
-1,53,2,0.7487130312,1.1230695468,2
-1,53,3,1.1230695468,1.4974260624,2
-1,53,6,2.2461390936,2.6204956092,1
-1,53,8,2.9948521248,3.3692086404,1
-1,53,9,3.3692086404,3.7435651560,1
-1,53,14,5.2409912184,5.6153477340,4
-1,53,15,5.6153477340,5.9897042496,2
-1,53,17,6.3640607652,6.7384172808,1
-1,53,21,7.8614868276,8.2358433432,1
-1,53,22,8.2358433432,8.6101998588,1
-1,53,25,9.3589128900,9.7332694056,1
-1,53,26,9.7332694056,10.1076259212,2
-1,53,29,10.8563389524,11.2306954680,2
-1,53,34,12.7281215304,13.1024780460,1
-1,53,39,14.5999041084,14.9742606240,1
-1,53,55,20.5896083580,20.9639648736,1
-1,53,59,22.0870344204,22.4613909360,1
-1,54,0,0.0000000000,0.0000000000,16021
-1,55,0,0.0000000000,0.0000000000,16021
-1,56,0,0.0000000000,0.0000000000,16021
-1,57,0,0.0000000000,0.0000000000,16021
-1,58,0,0.0000000000,0.0000000000,16021
-1,59,0,0.0000000000,0.0000000000,16021
-1,60,0,0.0000000000,0.0000000000,16021
-1,61,0,0.0000000000,3.7642145114,9630
-1,61,1,3.7642145114,7.5284290228,3628
-1,61,2,7.5284290228,11.2926435342,2359
-1,61,3,11.2926435342,15.0568580456,302
-1,61,4,15.0568580456,18.8210725570,82
-1,61,5,18.8210725570,22.5852870684,16
-1,61,6,22.5852870684,26.3495015798,3
-1,61,7,26.3495015798,30.1137160912,1
-1,62,0,0.0000000000,0.0088726318,16019
-1,62,89,0.7896642302,0.7985368620,2
-1,63,0,0.0000000000,13.4962690923,12651
-1,63,1,13.4962690923,26.9925381846,1586
-1,63,2,26.9925381846,40.4888072769,1023
-1,63,3,40.4888072769,53.9850763692,573
-1,63,4,53.9850763692,67.4813454615,181
-1,63,5,67.4813454615,80.9776145538,7
