layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,35,10,5.1228558630,5.6351414493,4
-1,35,11,5.6351414493,6.1474270356,7
-1,35,12,6.1474270356,6.6597126219,8
-1,35,13,6.6597126219,7.1719982082,3
-1,35,14,7.1719982082,7.6842837945,4
-1,35,15,7.6842837945,8.1965693808,2
-1,35,16,8.1965693808,8.7088549671,1
-1,35,17,8.7088549671,9.2211405534,2
-1,35,19,9.7334261397,10.2457117260,2
-1,35,21,10.7579973123,11.2702828986,1
-1,35,24,12.2948540712,12.8071396575,1
-1,35,25,12.8071396575,13.3194252438,1
-1,35,27,13.8317108301,14.3439964164,2
-1,35,28,14.3439964164,14.8562820027,1
-1,35,32,16.3931387616,16.9054243479,1
-1,35,40,20.4914234520,21.0037090383,1
-1,35,43,22.0282802109,22.5405657972,1
-1,36,0,0.0000000000,0.0000000000,16634
-1,37,0,0.0000000000,0.0000000000,16634
-1,38,0,0.0000000000,0.4491405874,16573
-1,38,1,0.4491405874,0.8982811748,5
-1,38,2,0.8982811748,1.3474217622,6
-1,38,3,1.3474217622,1.7965623496,4
-1,38,4,1.7965623496,2.2457029370,3
-1,38,5,2.2457029370,2.6948435244,4
-1,38,6,2.6948435244,3.1439841118,4
-1,38,7,3.1439841118,3.5931246992,3
-1,38,8,3.5931246992,4.0422652866,2
-1,38,9,4.0422652866,4.4914058740,3
-1,38,10,4.4914058740,4.9405464614,2
-1,38,11,4.9405464614,5.3896870488,2
-1,38,12,5.3896870488,5.8388276362,3
-1,38,13,5.8388276362,6.2879682236,1
-1,38,15,6.7371088110,7.1862493984,4
-1,38,19,8.5336711606,8.9828117480,2
-1,38,21,9.4319523354,9.8810929228,2
-1,38,22,9.8810929228,10.3302335102,1
-1,38,23,10.3302335102,10.7793740976,1
-1,38,24,10.7793740976,11.2285146850,1
-1,38,27,12.1267958598,12.5759364472,2
-1,38,28,12.5759364472,13.0250770346,2
-1,38,34,15.2707799716,15.7199205590,2
-1,38,36,16.1690611464,16.6182017338,1
-1,38,57,25.6010134818,26.0501540692,1
-1,39,0,0.0000000000,0.0000000000,16634
-1,40,0,0.0000000000,0.0000000000,16634
-1,41,0,0.0000000000,0.0000000000,16634
-1,42,0,0.0000000000,0.0000000000,16634
-1,43,0,0.0000000000,0.0000000000,16634
-1,44,0,0.0000000000,0.0000000000,16634
-1,45,0,0.0000000000,0.0000000000,16634
-1,46,0,0.0000000000,0.0000000000,16634
-1,47,0,0.0000000000,0.0000000000,16634
-1,48,0,0.0000000000,0.0000000000,16634
-1,49,0,0.0000000000,0.0000000000,16634
-1,50,0,0.0000000000,0.0000000000,16634
-1,51,0,0.0000000000,0.0000000000,16634
-1,52,0,0.0000000000,0.0000000000,16634
-1,53,0,0.0000000000,0.0000000000,16634
-1,54,0,0.0000000000,0.0000000000,16634
-1,55,0,0.0000000000,0.0000000000,16634
-1,56,0,0.0000000000,0.0000000000,16634
-1,57,0,0.0000000000,0.0000000000,16634
-1,58,0,0.0000000000,0.0000000000,16634
-1,59,0,0.0000000000,0.0000000000,16634
-1,60,0,0.0000000000,0.0000000000,16634
-1,61,0,0.0000000000,0.0000000000,16634
-1,62,0,0.0000000000,0.0000000000,16634
-1,63,0,0.0000000000,0.0000000000,16634
-1,64,0,0.0000000000,0.0000000000,16634
-1,65,0,0.0000000000,0.0000000000,16634
-1,66,0,0.0000000000,0.0000000000,16634
-1,67,0,0.0000000000,0.0000000000,16634
-1,68,0,0.0000000000,0.0000000000,16634
-1,69,0,0.0000000000,0.0000000000,16634
-1,70,0,0.0000000000,0.0000000000,16634
-1,71,0,0.0000000000,0.0000000000,16634
-1,72,0,0.0000000000,0.0000000000,16634
-1,73,0,0.0000000000,1.0697210681,16518
-1,73,1,1.0697210681,2.1394421362,12
-1,73,2,2.1394421362,3.2091632043,15
-1,73,3,3.2091632043,4.2788842724,10
-1,73,4,4.2788842724,5.3486053405,6
-1,73,5,5.3486053405,6.4183264086,8
-1,73,6,6.4183264086,7.4880474767,7
-1,73,7,7.4880474767,8.5577685448,9
-1,73,8,8.5577685448,9.6274896129,6
-1,73,9,9.6274896129,10.6972106810,8
-1,73,10,10.6972106810,11.7669317491,3
-1,73,11,11.7669317491,12.8366528172,1
-1,73,12,12.8366528172,13.9063738853,2
-1,73,13,13.9063738853,14.9760949534,3
-1,73,14,14.9760949534,16.0458160215,6
-1,73,15,16.0458160215,17.1155370896,3
-1,73,16,17.1155370896,18.1852581577,1
-1,73,17,18.1852581577,19.2549792258,4
-1,73,18,19.2549792258,20.3247002939,1
-1,73,19,20.3247002939,21.3944213620,2
-1,73,20,21.3944213620,22.4641424301,1
-1,73,21,22.4641424301,23.5338634982,1
-1,73,22,23.5338634982,24.6035845663,2
-1,73,24,25.6733056344,26.7430267025,1
-1,73,29,31.0219109749,32.0916320430,1
-1,73,31,33.1613531111,34.2310741792,1
-1,73,40,42.7888427240,43.8585637921,1
-1,73,47,50.2768902007,51.3466112688,1
-1,74,0,0.0000000000,0.0000000000,16634
-1,75,0,0.0000000000,0.0000000000,16634
-1,76,0,0.0000000000,0.0000000000,16634
-1,77,0,0.0000000000,15.1571052791,12781
-1,77,1,15.1571052791,30.3142105582,1880
-1,77,2,30.3142105582,45.4713158373,1186
-1,77,3,45.4713158373,60.6284211164,662
-1,77,4,60.6284211164,75.7855263955,124
-1,77,5,75.7855263955,90.9426316746,1
-1,78,0,0.0000000000,0.0000000000,16634
-1,79,0,0.0000000000,2.1346176422,16340
-1,79,1,2.1346176422,4.2692352844,36
-1,79,2,4.2692352844,6.4038529266,36
-1,79,3,6.4038529266,8.5384705688,33
-1,79,4,8.5384705688,10.6730882110,28
-1,79,5,10.6730882110,12.8077058532,24
-1,79,6,12.8077058532,14.9423234954,37
-1,79,7,14.9423234954,17.0769411376,32
-1,79,8,17.0769411376,19.2115587798,11
-1,79,9,19.2115587798,21.3461764220,9
-1,79,10,21.3461764220,23.4807940642,11
-1,79,11,23.4807940642,25.6154117064,3
-1,79,12,25.6154117064,27.7500293486,7
-1,79,13,27.7500293486,29.8846469908,3
-1,79,14,29.8846469908,32.0192646330,8
-1,79,15,32.0192646330,34.1538822752,5
-1,79,16,34.1538822752,36.2884999174,2
-1,79,17,36.2884999174,38.4231175596,3
-1,79,18,38.4231175596,40.5577352018,1
-1,79,19,40.5577352018,42.6923528440,3
-1,79,20,42.6923528440,44.8269704862,1
-1,79,21,44.8269704862,46.9615881284,1
-1,80,0,0.0000000000,0.0000000000,16634
-1,81,0,0.0000000000,0.0000000000,16634
-1,82,0,0.0000000000,0.0138757189,16630
-1,82,2,0.0277514378,0.0416271567,1
-1,82,13,0.1803843457,0.1942600646,1
-1,82,45,0.6244073505,0.6382830694,1
-1,82,120,1.6650862680,1.6789619869,1
-1,83,0,0.0000000000,0.0000000000,16634
-1,84,0,0.0000000000,4.9672921103,14627
-1,84,1,4.9672921103,9.9345842206,605
-1,84,2,9.9345842206,14.9018763309,686
-1,84,3,14.9018763309,19.8691684412,477
-1,84,4,19.8691684412,24.8364605515,133
-1,84,5,24.8364605515,29.8037526618,53
-1,84,6,29.8037526618,34.7710447721,30
-1,84,7,34.7710447721,39.7383368824,12
-1,84,8,39.7383368824,44.7056289927,7
-1,84,9,44.7056289927,49.6729211030,2
-1,84,10,49.6729211030,54.6402132133,1
-1,84,11,54.6402132133,59.6075053236,1
-1,85,0,0.0000000000,0.0000000000,16634
-1,86,0,0.0000000000,4.9907714028,10546
-1,86,1,4.9907714028,9.9815428056,3116
-1,86,2,9.9815428056,14.9723142084,2615
-1,86,3,14.9723142084,19.9630856112,349
-1,86,4,19.9630856112,24.9538570140,8
-1,87,0,0.0000000000,0.0000000000,16634
-1,88,0,0.0000000000,3.0238969763,15975
-1,88,1,3.0238969763,6.0477939526,125
-1,88,2,6.0477939526,9.0716909289,123
-1,88,3,9.0716909289,12.0955879052,107
-1,88,4,12.0955879052,15.1194848815,106
-1,88,5,15.1194848815,18.1433818578,53
-1,88,6,18.1433818578,21.1672788341,44
-1,88,7,21.1672788341,24.1911758104,35
-1,88,8,24.1911758104,27.2150727867,23
-1,88,9,27.2150727867,30.2389697630,14
-1,88,10,30.2389697630,33.2628667393,15
-1,88,11,33.2628667393,36.2867637156,4
-1,88,12,36.2867637156,39.3106606919,5
-1,88,13,39.3106606919,42.3345576682,2
-1,88,14,42.3345576682,45.3584546445,1
-1,88,15,45.3584546445,48.3823516208,1
-1,88,20,60.4779395260,63.5018365023,1
-1,89,0,0.0000000000,0.0000000000,16634
-1,90,0,0.0000000000,0.0000000000,16634
-1,91,0,0.0000000000,0.0000000000,16634
-1,92,0,0.0000000000,0.0000000000,16634
-1,93,0,0.0000000000,0.0000000000,16634
-1,94,0,0.0000000000,0.0000000000,16634
-1,95,0,0.0000000000,0.0000000000,16634
-1,96,0,0.0000000000,0.0253059635,16633
-1,96,128,3.2391633280,3.2644692915,1
-1,97,0,0.0000000000,0.0000000000,16634
-1,98,0,0.0000000000,0.0000000000,16634
-1,99,0,0.0000000000,0.0000000000,16634
