layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,31,14,7.0390964224,7.5418890240,3
-1,31,19,9.5530594304,10.0558520320,1
-1,31,25,12.5698150400,13.0726076416,1
-1,31,30,15.0837780480,15.5865706496,1
-1,31,31,15.5865706496,16.0893632512,1
-1,31,33,16.5921558528,17.0949484544,1
-1,31,46,23.1284596736,23.6312522752,1
-1,32,0,0.0000000000,0.2067428741,20865
-1,32,144,29.7709738704,29.9777167445,1
-1,33,0,0.0000000000,0.0206262838,20864
-1,33,12,0.2475154056,0.2681416894,1
-1,33,143,2.9495585834,2.9701848672,1
-1,34,0,0.0000000000,0.0000000000,20866
-1,35,0,0.0000000000,0.1389668539,20860
-1,35,28,3.8910719092,4.0300387631,1
-1,35,38,5.2807404482,5.4197073021,1
-1,35,47,6.5314421333,6.6704089872,1
-1,35,48,6.6704089872,6.8093758411,1
-1,35,69,9.5887129191,9.7276797730,1
-1,35,95,13.2018511205,13.3408179744,1
-1,36,0,0.0000000000,0.0391541932,20863
-1,36,3,0.1174625796,0.1566167728,1
-1,36,14,0.5481587048,0.5873128980,1
-1,36,143,5.5990496276,5.6382038208,1
-1,37,0,0.0000000000,0.1749894528,20852
-1,37,1,0.1749894528,0.3499789056,1
-1,37,2,0.3499789056,0.5249683584,2
-1,37,3,0.5249683584,0.6999578112,1
-1,37,4,0.6999578112,0.8749472640,2
-1,37,5,0.8749472640,1.0499367168,1
-1,37,6,1.0499367168,1.2249261696,1
-1,37,24,4.1997468672,4.3747363200,1
-1,37,37,6.4746097536,6.6495992064,1
-1,37,43,7.5245464704,7.6995359232,1
-1,37,47,8.2245042816,8.3994937344,1
-1,37,56,9.7994093568,9.9743988096,1
-1,37,106,18.5488819968,18.7238714496,1
-1,38,0,0.0000000000,0.0000000000,20866
-1,39,0,0.0000000000,0.0000000000,20866
-1,40,0,0.0000000000,0.0025368492,20865
-1,40,144,0.3653062848,0.3678431340,1
-1,41,0,0.0000000000,0.0000000000,20866
-1,42,0,0.0000000000,0.3399248327,20860
-1,42,26,8.8380456502,9.1779704829,1
-1,42,44,14.9566926388,15.2966174715,1
-1,42,52,17.6760913004,18.0160161331,1
-1,42,54,18.3559409658,18.6958657985,1
-1,42,69,23.4548134563,23.7947382890,1
-1,42,87,29.5734604449,29.9133852776,1
-1,43,0,0.0000000000,0.0035804459,20865
-1,43,144,0.5155842096,0.5191646555,1
-1,44,0,0.0000000000,0.0000000000,20866
-1,45,0,0.0000000000,0.0000000000,20866
-1,46,0,0.0000000000,0.0000000000,20866
-1,47,0,0.0000000000,0.0000000000,20866
-1,48,0,0.0000000000,0.0257714258,20865
-1,48,144,3.7110853152,3.7368567410,1
-1,49,0,0.0000000000,0.0000000000,20866
-1,50,0,0.0000000000,0.0000000000,20866
-1,51,0,0.0000000000,0.0000000000,20866
-1,52,0,0.0000000000,0.1005501028,20860
-1,52,14,1.4077014392,1.5082515420,1
-1,52,16,1.6088016448,1.7093517476,1
-1,52,47,4.7258548316,4.8264049344,1
-1,52,74,7.4407076072,7.5412577100,1
-1,52,78,7.8429080184,7.9434581212,1
-1,52,79,7.9434581212,8.0440082240,1
-1,53,0,0.0000000000,0.0310719716,20865
-1,53,144,4.4743639104,4.5054358820,1
-1,54,0,0.0000000000,0.0282480748,20862
-1,54,59,1.6666364132,1.6948844880,1
-1,54,63,1.7796287124,1.8078767872,1
-1,54,77,2.1751017596,2.2033498344,1
-1,54,85,2.4010863580,2.4293344328,1
-1,55,0,0.0000000000,0.0000000000,20866
-1,56,0,0.0000000000,0.0035186928,20864
-1,56,7,0.0246308496,0.0281495424,1
-1,56,144,0.5066917632,0.5102104560,1
-1,57,0,0.0000000000,0.0000000000,20866
-1,58,0,0.0000000000,0.0000000000,20866
-1,59,0,0.0000000000,0.0000000000,20866
-1,60,0,0.0000000000,0.0000000000,20866
-1,61,0,0.0000000000,0.0000000000,20866
-1,62,0,0.0000000000,0.0000000000,20866
-1,63,0,0.0000000000,0.0000000000,20866
